;;;;;;;;
;;;;;;;;
;;;;;;;;
Name;#1;#2;#3;#4;#5;#6;#7;#8
684;2,68191E-06;1,84339E-06;3,03275E-06;3,11626E-06;4,33119E-06;3,68576E-06;3,67564E-06;3,91019E-06
685;2,83832E-06;1,71054E-06;2,68710E-06;3,23969E-06;3,99714E-06;3,53752E-06;3,73221E-06;3,74484E-06
686;2,87800E-06;1,88740E-06;2,96382E-06;3,33725E-06;3,91582E-06;3,61466E-06;3,72816E-06;3,85700E-06
687;2,94626E-06;2,02810E-06;2,93188E-06;3,38361E-06;3,92401E-06;3,82551E-06;3,66258E-06;3,70828E-06
688;3,15420E-06;2,03361E-06;2,96950E-06;3,45907E-06;4,20693E-06;3,68512E-06;3,83914E-06;3,92932E-06
689;3,25237E-06;2,16032E-06;2,85995E-06;3,20718E-06;4,13205E-06;3,76032E-06;4,14335E-06;4,22358E-06
690;3,52672E-06;2,22187E-06;3,18694E-06;3,59272E-06;4,11179E-06;4,08567E-06;3,96118E-06;4,15292E-06
691;3,57698E-06;2,21263E-06;3,22555E-06;3,77214E-06;4,16159E-06;4,19948E-06;4,20801E-06;4,03285E-06
692;3,80529E-06;2,40450E-06;3,53337E-06;3,69091E-06;4,21250E-06;4,32288E-06;4,13106E-06;4,25924E-06
693;4,18376E-06;2,48589E-06;3,54532E-06;3,73215E-06;4,64765E-06;4,44504E-06;4,24392E-06;4,60442E-06
694;4,45403E-06;2,83340E-06;3,58631E-06;4,04328E-06;4,77457E-06;4,74249E-06;4,84023E-06;4,79479E-06
695;4,87572E-06;2,95743E-06;3,96948E-06;4,17163E-06;5,10302E-06;4,98380E-06;4,78298E-06;4,84554E-06
696;5,14076E-06;3,13284E-06;3,99555E-06;4,32703E-06;5,52055E-06;5,28612E-06;5,01061E-06;5,18402E-06
697;5,48104E-06;3,43932E-06;4,37228E-06;4,57110E-06;5,53652E-06;5,35349E-06;5,53116E-06;5,43411E-06
698;5,95947E-06;3,60390E-06;4,72235E-06;4,82209E-06;5,92713E-06;5,77883E-06;5,82540E-06;5,84871E-06
699;6,61564E-06;3,90394E-06;4,93380E-06;5,19135E-06;6,57495E-06;6,14760E-06;6,10001E-06;5,84492E-06
700;6,99440E-06;4,31659E-06;5,40542E-06;5,70849E-06;6,76032E-06;6,21311E-06;6,56458E-06;6,70146E-06
